"Order #%s","Pedido #%s"
"Order #%s (%s)","Pedido #%s (%s)"
"Order Totals","Total Pedido"
"Order cannot be placed.","Pedido não pode ser colocado."
"Order confirmation email not sent","Email de confirmação de pedido não enviado"
"Order confirmation email sent","Email Enviado"
"Order does not allow to create an invoice.","Pedido não permite criar uma fatura."
"Order not longer exist","Pedido não existe mais"
"Order not longer exist.","Pedido não existe mais."
"Orders","Pedidos"
"Original Magento attribute names in first row:","Nome das colunas na primeira linha:"
"PDT (Payment Data Transfer) Only","PDT (Dados Transferência Pagamento) Apenas"
"Package","Pacote"
"Package Extensions","Criar Extensão"
"Packages","Pacotes"
"Page","Página"
"Pages","Páginas"
"Parent Product Thumbnail","Miniatura do Produto Principal"
"Passive mode","Modo Passivo"
"Password","Senha"
"Password Confirmation","Confirmação de Senha"
"Password confirmation must be same as password.","Confirmação de Senha precisa ser a mesma senha."
"Password must be at least of %d characters.","Senha precisa ter no mínimo %d caracteres."
"Password must include both numeric and alphabetic characters.","Senha precisa incluir ambos números e caracteres alfabetos."
"Password:","Senha:"
"Path","Caminho"
"Path:","Caminho:"
"Payment method instance is not available","Instância do método de pagamento não disponível"
"Payment method is not available","Método de pagamento não disponível"
"Payment method must be specified","Método de pagamento precisa ser informado"
"Pending Reviews","Comentários Pendentes"
"Pending Tags","Tags Pendentes"
"Per Item","Por Item"
"Per Order","Por Pedido"
"Percent","Percentual"
"Performed At","Realizado No"
"Period","Período"
"Permanent (301)","Permanente (301)"
"Permissions","Permissões"
"Personal Information","Informação Pessoal"
"Phone:","Fone:"
"Please confirm site switching. All data that hasn\'t been saved will be lost.","Por favor confirme a troca de site. Todos as informações que não foram salvas serão perdidas."
"Please continue with placing order.","Por favor continue com este pedido."
"Please enter 6 or more characters.","Por favor digite 6 ou mais caracteres."
"Please enter a number greater than 0 in this field.","Por favor digite um número maior que 0 neste campo."
"Please enter a valid $ amount. For example $100.00.","Por favor digite um valor $ total. Por exemplo $100.00."
"Please enter a valid URL. For example http://www.example.com or www.example.com","Por favor digite uma URL válida. Por exemplo http://www.example.com ou www.example.com"
"Please enter a valid URL. http:// is required","Por favor digite uma URL válida. http:// é obrigatório"
"Please enter a valid credit card number.","Por favor digite um número de cartão de crédito válido."
"Please enter a valid date.","Por favor digite uma data válida."
"Please enter a valid email address. For example johndoe@domain.com.","Por favor digite um endereço de email válido. Por exemplo joao@domain.com."
"Please enter a valid email.","Por favor digite um endereço de email válido."
"Please enter a valid number in this field.","informe um número válido."
"Please enter a valid phone number. For example (123) 456-7890 or 123-456-7890.","Por favor digite um número de telefone válido. Por exemplo (123) 456-7890 ou 123-456-7890."
"Please enter a valid social security number. For example 123-45-6789.","Por favor digite um RG válido. Por exemplo 123-45-6789."
"Please enter a valid value from list","Por favor digite um valor válido da lista"
"Please enter a valid value, ex: 10,20,30","Por favor digite um valor válido, ex: 10,20,30"
"Please enter a valid zip code.","Por favor digite um cep válido."
"Please enter a valid zip code. For example 90602 or 90602-1234.","Por favor digite um cep válido. Por exemplo 90602 ou 99070-540."
"Please enter valid password.","Por favor digite uma senha válida."
"Please fill in 'email' field.","Por favor preencha o campo 'email'."
"Please make sure that all global admin search modules are installed and activated.","Por favor certifique-se de que todos os módulos globais de busca do admin estão instalados e ativados."
"Please make sure that your changes were saved before running the profile.","Por favor certifique-se de que você salvou tudo antes rodar o perfil."
"Please make sure your passwords match.","Por favor certifique-se de que as senhas estão iguais."
"Please select State/Province.","Selecione um Estado."
"Please select a customer","Selecione o Cliente"
"Please select a store","Selecione uma Loja"
"Please select an option.","Selecione uma Opção."
"Please select catalog searches","Por favor selecione pesquisa de catálogo"
"Please select customer(s)","Por favor selecione cliente(s)"
"Please select one of the above options.","Por favor selecione uma das opções acima."
"Please select one of the options.","Por favor selecione uma das opções."
"Please select review(s)","Por favor selecione comentário(s)"
"Please select tag(s)","Por favor selecione tag(s)"
"Please specify admin custom URL","Por favor especifique uma URL de admin personalizada"
"Please specify at least start or end date.","Por favor informe uma data de início e fim."
"Please try to logout and sign in again.","Por favor tente sair e entrar novamente."
"Please use in this field only ""a-z,0-9,_"".","Por favor utilize apenas ""a-z,0-9,_""."
"Please use letters only (a-z) in this field.","Por favor utilize apenas (a-z) neste campo."
"Please use numbers only in this field. please avoid spaces or other characters such as dots or commas.","Por favor use apenas números neste campo. por favor evite espaços ou outros caracteres como pontos e vírgulas."
"Please use only letters (a-z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","Por favor use apenas letras (a-z) ou números (0-9) para este campo. Espaços ou outros caracteres não serão permitidos."
"Please use only letters (a-z) or numbers (0-9) or spaces and # only in this field.","Por favor use apenas letras (a-z) ou números (0-9) ou espaços e # para este campo."
"Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.","Por favor use este formato de data: dd/mm/yyyy. Por exemplo 17/03/2006 para dia 17 de Março, 2006."
"Please wait while we are refreshing indexes.","Por favor aguarde enquanto nós atualizamos os índices"
"Please wait, loading...","Aguarde, carregando..."
"Please wait...","Carregando..."
"Please, add a few answers to this poll first","Por favor, adicione primeiro algumas respostas para esta enquete"
"Please, select visible in stores to this poll first","Por favor, selecione primeiro a visão de loja para esta enquete"
"Poll Manager","Gerenciar Enquetes"
"Poll was successfully deleted","Enquete foi excluída com sucesso"
"Poll was successfully saved","Enquete foi salva com sucesso"
"Polls","Enquetes"
"Popular","Popular"
"Position of Watermark for %s","Posição de Marca d'água para %s"
"Pregenerated product images files.","Imagens dos produtos pré gerados em memória."
"Prev. month (hold for menu)","Mês anterior (segure para menu)"
"Prev. year (hold for menu)","Ano anterior (segura para menu)"
"Preview","Visualizar"
"Preview Template","Visualizar Email"
"Previous page","Página Anterior"
"Price","Preço"
"Price alert subscription was saved successfully","Assinatura para Alerta de Preços foi salvo com sucesso"
"Price:","Preço:"
"Processed <strong>%s%% %s/%d</strong> records","Processado <strong>%s%% %s/%d</strong> arquivos"
"Product","Produtos"
"Product Reviews","Comentários nos Produtos"
"Product Thumbnail Itself","Miniatura do Produto"
"Product:","Produto:"
"Products","Produtos"
"Products Ordered","Produtos Ordenados"
"Products in Carts","Produtos no Carrinho"
"Profile Action","Modelo em Estrutura"
"Profile Actions XML","Modelo em Estrutura XML"
"Profile Direction","Tipo"
"Profile History","Histórico do Modelo"
"Profile Information","Informação de Modelo"
"Profile Name","Nome"
"Profile Wizard","Assistente de Modelo"
"Profile was deleted","Perfil foi excluído"
"Profile was successfully saved","Perfil foi salvo com sucesso"
"Profiles","Modelo de Dados"
"Promo","Promo"
"Promotions","Promoções"
"Qty","Qtd"
"Quantity","Quantidade"
"Queue Refresh","Atualizar Fila"
"Queued... Cancel","Fila... Cancelar"
"Radio Buttons","Radio Buttons"
"Rates","Tarifas"
"Rating was successfully deleted","Avaliação foi excluída com sucesso"
"Rating was successfully saved","Avaliação salva com sucesso"
"Read details","Continue lendo"
"Rebuild","Refazer"
"Rebuild Catalog Index","Reconstruir Índice de Catálogo"
"Rebuild Flat Catalog Category","Reconstruir Catálogo de Categorias Flat"
"Rebuild Flat Catalog Product","Reconstruir Catálogo de Produtos Flat"
"Recent Orders","Pedidos Recentes"
"Recent statistics was successfully updated","Estatísticas Recentes foram salvas com sucesso"
"Recursive Dir","Dir Recursivo"
"Redirect","Redirecionar"
"Refresh","Atualizar"
"Refresh Now*","Atualizar Agora*"
"Refresh Statistics","Atualizar Estatísticas"
"Region/State","Região/Estado"
"Remote FTP","FTP Remoto"
"Remove","Remover"
"Reports","Relatórios"
"Request Path","Novo Caminho"
"Required","Obrigatório"
"Reset","Reiniciar"
"Reset Filter","Limpar Filtros"
"Resize","Redimensionar"
"Resource Access","Nível de Acesso"
"Resources","Funções"
"Results","Resultados"
"Retrieve Password","Recuperar Senha"
"Return Html Version","Retorno Versão Html"
"Revenue","Lucro"
"Reviews","Comentários"
"Reviews and Ratings","Opiniões e Avaliações"
"Rewrite Rules","Regras Reescrita"
"Role ID","Cargo ID"
"Role Info","Informações"
"Role Information","Informações de Acesso"
"Role Name","Nome"
"Role Resources","Permissões de Acesso"
"Role Users","Vincular Permissão"
"Role successfully deleted.","Nível de acesso excluído."
"Role successfully saved.","Nível de acesso salvo."
"Roles","Nível de Acesso"
"Roles Resources","Funções Disponíveis"
"Rotate CCW","Girar CCW"
"Rotate CW","Girar CW"
"Run","Rodar"
"Run Profile","Executar Modelo"
"Run Profile In Popup","Executar Modelo em Popup"
"Run Profile Inside This Window","Executar Modelo na Janela"
"Run in popup","Executar em popup"
"Running... Kill","Executando... Parar"
"SKU","SKU"
"SKU:","SKU:"
"SSL Error: Invalid or self-signed certificate","Erro SSL: Inválido ou certificado auto-assinado"
"Sales","Vendas"
"Sales Report","Relatório de Vendas"
"Samples","Amostrar"
"Save","Salvar"
"Save & Generate","Salvar & Gerar"
"Save Account","Salvar"
"Save And Continue Edit","Salvar e Continuar"
"Save Config","Salvar"
"Save Currency Rates","Salvar"
"Save Profile","Salvar"
"Save Role","Salvar"
"Save Template","Salvar"
"Save User","Salvar"
"Save and Continue Edit","Salvar e Continuar"
"Save and Continue Editing","Salvar e Continuar"
"Save cache settings","Salvar"
"Search","Filtrar"
"Search Index","Índice de Busca"
"Search Index rebuild error. Please try again later","Erro ao reconstruir índice de busca. Por favor tente novamente mais tarde"
"Search Index was rebuilt successfully","Índice de Busca foi reconstruído com sucesso"
"Search Term","Palavras-Chaves"
"Search Terms","Termos Buscados"
"Select","Selecionar"
"Select All","Marcar Todos"
"Select Category","Selecionar Categoria"
"Select Date","Selecionar Data"
"Select Range","Selecionar Período"
"Select Visible","Marcar Visíveis"
"Select date","Selecione Data"
"Selected allow currency ""%s"" is not available in installed currencies","Selecione moeda permitida ""%s"" não é disponível na instalação de moedas"
"Selected base currency is not available in installed currencies","Moeda base selecionada não está disponível como moeda instalada"
"Selected default display currency is not available in allowed currencies","Moeda padrão selecionada não está disponível como moeda permitida"
"Selected default display currency is not available in installed currencies","Moeda padrão selecionado não está disponível na instalação de moedas"
"Sender","Remetente"
"Separate email","Email Separado"
"Shipment #%s comment added","Entrega #%s comentário adicionado"
"Shipment #%s created","Entrega #%s criada"
"Shipment Comments","Comentários da Entrega"
"Shipment History","Histórico da Entrega"
"Shipment was successfully created.","Entrega foi criado com sucesso."
"Shipment was successfully sent.","Entrega foi enviada com sucesso."
"Shipments","Entregas"
"Shipping","Frete"
"Shipping Address","Endereço de Entrega"
"Shipping Price","Preço Entrega"
"Shipping address","Endereço de Entrega"
"Shipping address selection is not applicable","Endereço de entrega selecionado não é permitido"
"Shipping method must be specified","Método de entrega precisa ser especificado"
"Shipping method selection is not applicable","Método de entrega selecionado não é permitido"
"Shipping origin","Origem da Entrega"
"Shopping Cart","Carrinho de Compras"
"Shopping Cart Price Rules","Promoções no Carrinho Compras"
"Shopping Cart from %s","Carrinho de Compras de %s"
"Show Report for","Exibir Relatórios por"
"Show by","Exibir por"
"Show reviews","Exibir"
"Sitemap Information","Informação de Sitemap"
"Size for %s","Tamanho para %s"
"Skip category selection","Pular seleção de categoria"
"Some items in this order have different invoice and shipment types. You can create shipment only after the invoice is created.","Alguns itens do pedido apresentam diferença entre os tipos de fatura e entrega. Você pode criar uma entrega apenas depois que a ordem de fatura for criada."
"Some of the ordered items don\'t exist in the catalog anymore and will be removed if you try to edit the order.","Alguns itens de ordenação não existem mais no catálogo e serão removidos se você tentar editar o pedido."
"Sorry, this feature is coming soon...","Desculpe, esta função está a caminho..."
"Sort Order","Ordem"
"Specific Countries","Países Selecionados"
"Specified","Especificado"
"Spreadsheet Name:","Nome da Planilha:"
"Start Date","Data Início"
"Start/Reset Validation...","Iniciar/Reiniciar Validação..."
"Starting profile execution, please wait...","Iniciando execução de perfil, aguarde..."
"State/Province:","Estado/Cidade:"
"Static Blocks","Blocos Estáticos"
"Status","Status"
"Status:","Status:"
"Stock Quantity:","Quantidade em Estoque:"
"Stock notification was saved successfully","Notificação de Estoque foi salva com sucesso"
"Store","Loja"
"Store Email Addresses Section","Seção de Endereço de Email da Loja"
"Store View","Visão"
"Store:","Selecionar Ambiente:"
"Stores","Lojas"
"SubTotal","Sub-Total"
"Subject","Assunto"
"Submit","Executar"
"Subpackage can't be conflicting","Sub-pacotes não podem ser conflitantes"
"Subtotal","Sub-Total"
"Switch/Solo card issue number: %s","Switch/Solo número de emissão do cartão: %s"
"Switch/Solo card start Date: %s/%s","Switch/Solo data de início do cartão: %s/%s"
"Switch/Solo/Maestro(UK Domestic) Only","Switch/Solo/Maestro(Residentes do Reino Unido) Apenas"
"Switch/Solo/Maestro(UK Domestic) card issue number: %s","Switch/Solo/Maestro(Residentes do Reino Unido) número de emissão do cartão: %s"
"Switch/Solo/Maestro(UK Domestic) card start Date: %s/%s","Switch/Solo/Maestro(Residentes do Reino Unido) data de início do cartão: %s/%s"
"System","Sistema"
"System Section","Seção do Sistema"
"Tag was successfully deleted","Tag foi excluída com sucesso"
"Tag was successfully saved","Tag foi salva com sucesso"
"Tags","Tags"
"Target","Alvo"
"Target Path","Caminho Base"
"Tax","Taxas e Impostos"
"Tb","Tb"
"Template","Objetivo do Email"
"Template Content","Conteúdo do Email"
"Template Information","Informação do Modelo"
"Template Name","Nome"
"Template Styles","Estilos do Email (CSS)"
"Template Subject","Assunto do Email"
"Template Type","Tipo de Modelo"
"Temporary (302)","Temporário (302)"
"Terms and Conditions","Termos e Condições"
"Text","Texto"
"The archive can be uncompressed with <a href=""%s"">%s</a> on Windows systems","O arquivo pode ser descompactado com <a href=""%s"">%s</a> no sistema Windows"
"The card has failed verification with issuer bank.","Falha na verificação do cartão pelo banco emissor."
"The information in this tab has been changed.","A informação desta tab foi alterada."
"Themes JavaScript and CSS files combined to one file.","Leitura do mesmo arquivo Javascript e CSS."
"This Email template no longer exists","Este template de Email não existe mais"
"This Role no longer exists","Este Cargo não existe mais"
"This User no longer exists","Este Usuário não existe mais"
"This account is","Essa conta está"
"This account is inactive.","Esta conta está desativada."
"This attribute set don\'t have attributes which we can use for configurable product","Este conjunto de atributos não possui atributos que possam ser usados em produtos configuráveis"
"This attribute shares the same value in all the stores","Este atributo compartilha o mesmo valor para todas as lojas"
"This is a demo store. Any orders placed through this store will not be honored or fulfilled.","Esta é uma loja demonstrativa. Qualquer pedido realizado neste loja não será atendido ou enviado."
"This is a required field.","Campo Obrigatório."
"This product is currently disabled","Este produto está desativado"
"This section is not allowed.","Esta seção não é permitida."
"This tab contains invalid data. Please solve the problem before saving.","Esta tab contém dados inválidos. Por favor resolva o problema antes de salvar."
"This user no longer exists","Este usuário não existe mais"
"Thumbnail","Miniatura"
"Time","Data/Hora"
"Time selection:","Seleção de Tempo:"
"Time:","Tempo:"
"To","Até"
"Toggle Editor","Editor de Código"
"Tools","Ferramentas"
"Top 5 Search Terms","Top 5 Termos Mais Procurados"
"Total","Total"
"Total %d records found","Total %d registros encontrados"
"Total Invoiced","Total Faturado"
"Total Order Amount","Total em Compras"
"Total Refunded","Total Reembolsado"
"Total Shipping","Total Entregas"
"Total of %d record(s) were successfully deleted","Total de %d registro(s) deletados com sucesso"
"Total of %d record(s) were successfully updated","Total de %d registro(s) atualizados com sucesso"
"Track order","Acompanhar Pedido"
"Track this shipment","Monitorar esta entrega"
"Tracking number %s for %s assigned","Número do rastreador %s para %s atribuído"
"Tracking number can not be empty.","Número do rastreador não pode ser vazio."
"Transactional Emails","Emails de Transação"
"Type","Tipo"
"Type:","Tipo:"
"URL Rewrite","Reescrita de URL"
"URL Rewrite Information","Informações de Reescrita de URL"
"URL Rewrite Management","Reescrever URL"
"URL Rewrite has been successfully deleted","URL Reescrita foi excluído com sucesso"
"URL Rewrite has been successfully saved","URL Reescrita foi salvo com sucesso"
"Unable to find a Email Template to delete.","Não foi possível encontrar o template de email para excluir."
"Unable to find a poll to delete","Não foi possível encontrar uma enquete para excluir"
"Unable to find a tag to delete","Não foi possível encontrar a tag para excluir"
"Unable to find a user to delete","Não foi possível encontrar um usuário para excluir"
"Unable to initialize import model","Não foi possível iniciar a importação de modelo"
"Unable to refresh lifetime statistics","Não foi possível atualizar estatísticas de ciclo"
"Unable to refresh recent statistics","Não foi possível atualizar estatísticas recentes"
"Unable to save Cron expression","Não foi possível salvar expressão Cron"
"Unable to send invoice email.","Não foi possível enviar email de fatura."
"Unable to send shipment email.","Não foi possível enviar email de entrega."
"Unknown","Desconhecido"
"Unlimited","Ilimitado"
"Unselect All","Desmarcar Todos"
"Unselect Visible","Desmarcar Visíveis"
"Update","Atualizar"
"Updated At","Atualizado Em"
"Updated At Order","Atualizar Em Ordem"
"Upload File","Enviar Arquivo"
"Upload Files","Enviar Arquivos"
"Upload HTTP Error","Erro de Upload HTTP"
"Upload I/O Error","Erro Upload I/O"
"Upload Security Error","Erro de Segurança Upload"
"Upload import file","Importar Arquivo de Upload"
"Use All Available Attributes","Usar Todos os Atributos Disponíveis"
"Use Config Settings","Usar Configurações de Ambiente"
"Use Default Value","Usar Valor Padrão"
"Use Default Variable Values","Usar Valores de Variáveis Padrão"
"Use default","Usar padrão"
"Use website","Usar website"
"Used Currently For","Usado Atualmente Para"
"Used as Default For","Usado como Padrão Para"
"User","Usuário"
"User Email","Email do Usuário"
"User ID","ID do Usuário"
"User Info","Informações do Usuário"
"User Information","Informações do Usuário"
"User Name","Usuário"
"User Name is required field.","O campo Nome do Usuário é obrigatório."
"User Name:","Usuário:"
"User Role","Permissões de Acesso"
"User Roles","Cargos do Usuário"
"User Roles Information","Informações de Cargos do Usuário"
"User name","Nome do Usuário"
"User was successfully deleted","Usuário excluído"
"User was successfully saved","Usuário salvo"
"User with the same User Name or Email aleady exists","Já existe um Usuário com este nome e email"
"Users","Usuários"
"Value","Valor"
"Value Delimiter:","Delimitador:"
"Variable","Variável"
"Variable Code","Variável Code"
"Variable HTML Value","Valor da Variável HTML"
"Variable ID","Variável ID"
"Variable Name","Variável Nome"
"Variable Plain Value","Variável Valor Plain"
"Verification Failed","Falha de Verificação"
"Verification Successful","Verificação com Sucesso"
"View","Exibir"
"View Actions XML","Visualizar Modelo XML"
"View Memo","Visualizar Carta"
"View Memo for #%s","Visualizar Carta para #%s"
"View Shipment","Visualizar Entregas"
"View Statistics for","Visualizar Estatísticas para"
"Visibility:","Visibilidade:"
"Warning! Empty value can cause problems with CSV format.","Atenção! Valores em branco podem causar problemas no formato CSV."
"Warning!\r\nThis action will remove this user from already assigned role\r\nAre you sure?","Atenção!\r\nEsta ação irá excluir o usuário com cargo atribuído\r\nVocê tem certeza?"
"Warning!\r\nThis action will remove those users from already assigned roles\r\nAre you sure?","Atenção!\r\nEsta ação irá excluir todos os usuários com cargo atribuídos\r\nVocê tem certeza?"
"Warning: Please don't close window during importing/exporting data","Atenção: Por favor não feche a janela durante a importação/exportação de dados"
"Watermark File for %s","Arquivo Marca d'água para %s"
"We appreciate our merchants\' feedback, please <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">take our survey</a> to provide insight on the features you would like included in Magento. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">Remove this notification</a>","Agradecemos por sua opinião, por favor <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">responda nosso questionário</a> para sabermos que novidades você gostaria de encontrar no Magento. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">Remover aviso</a>"
"We detected that your JavaScript seem to be disabled.","Detectamos que seu Javascript foi desativado."
"We\'re in our typing table, coding away more features for Magento. Thank you for your patience.","Estamos trabalhando, criando mais novidades para o Magento. Obrigado por sua paciência."
"Web Section","Seção Web"
"Web Services","Compartilhar Recursos"
"Web services","Web services"
"Website","Website"
"What is this?","O que é isso?"
"Wishlist Report","Relatório de Favoritos"
"Wrong Tag specified","Especificação de tag errada"
"Wrong column format","Formato de coluna errada"
"Wrong newsletter template.","Template de newsletter errada."
"Wrong tab configuration","Tab de configuração errada"
"XML","XML"
"YTD","Último Ano"
"Year","Ano"
"Yes","Sim"
"Yes (only price with tax)","Sim (apenas preços com impostos)"
"You can not delete self assigned roles.","Você não pode excluir regras aplicadas a você."
"You cannot delete account of yourself","Você não pode excluir a sua própria conta"
"You have","Você possui"
"You have not enought permissions to login.","Você não tem permissões suficientes para logar."
"You have not enought permissions to use this functionality.","Você não tem permissões suficientes para usar esta funcionalidade."
"You must have JavaScript enabled in your browser to utilize the functionality of this website.","Você precisa ter o Javascript habilitado no seu navegador para utilizar as funcionalidades deste site."
"You need specify carrier.","Você precisa especificar o transporte."
"You need to specify order items","Você precisa especificar a ordem dos itens"
"You successfully logged out.","Você saiu do sistema com sucesso."
"Your answers contain duplicates.","Suas respostas contém duplicidades."
"Your server PHP settings allow you to upload files not more than %s at a time. Please modify post_max_size (currently is %s) and upload_max_filesize (currently is %s) values in php.ini if you want to upload larger files.","As configurações do seu servidor PHP não permitem que você faça upload de arquivos que ultrapassem %s de tamanho. Por favor modifique a variável post_max_size (atualmente em %s) e upload_max_filesize (atualmente em %s) no php.ini se você deseja fazer upload de arquivos maiores."
"Zip/Postal Code","Cep"
"Zip/Postal Code:","Cep:"
"[ deleted ]","[ excluir ]"
"[GLOBAL]","[GLOBAL]"
"[STORE VIEW]","[VISÃO]"
"[WEBSITE]","[WEBSITE]"
"b","b"
"close","Fechar"
"critical","importante"
"example: ""sitemap/"" or ""/"" for base path (path must be writeable)","exemplo: ""sitemap/"" ou ""/"" para caminho base (diretório precisa ter permissão de escrita)"
"example: sitemap.xml","exemplo: sitemap.xml"
"from","de"
"images/logo.gif","images/logo.gif"
"items selected","item(s)"
"major","(alta)"
"minor","(baixa)"
"notice","(aviso)"
"of %s pages","de %s página(s)"
"per page","por página"
"store(%s) scope","escopo loja (%s)"
"to","para"
"website(%s) scope","escopo website(%s)"
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. It is highly recommended to change this value in your Magento <a href=""%s"">configuration</a>.","{{base_url}} não e recomendável usar em ambiente de produção para declarar a URL Base (Não Segura) / URL Base (Segura). é altamente recomendável alterar estes valores na sua <a href=""%s"">configuração</a> do Magento."
