"Shipment #%1$s | %3$s (%2$s)","Entrega #%1$s | %3$s (%2$s)"
"Shipment #%s","Entrega #%s"
"Shipment #%s (%s)","Entrega #%s (%s)"
"Shipment Comment Email Sender","Remetente de Email de Comentário de Entrega"
"Shipment Comment Email Template","Modelo de Email de Comentário de Entrega"
"Shipment Comment Email Template for Guest","Modelo de Email de Comentário de Entrega para Visitante"
"Shipment Comments","Comentários de Entrega"
"Shipment Email Sender","Remetente de Email de Entrega"
"Shipment Email Template","Modelo de Email de Entrega"
"Shipment Email Template for Guest","Modelo de Email de Entrega para Visitante"
"Shipment Update","Atualização de Entrega"
"Shipment Update for Guest","Atualização de Entrega para Visitante"
"Shipment email not sent","Email de entrega não enviado"
"Shipment email sent","Email de entrega enviado"
"Shipments","Entregas"
"Shipped","Entregue"
"Shipped By","Entregue por"
"Shipping","Entrega"
"Shipping & Handling","Frete"
"Shipping &amp; Handling","Embalagem e Entrega"
"Shipping &amp; Handling Information","Informações de Embalagem e Entrega"
"Shipping Address","Endereço de Entrega"
"Shipping Amount","Valor da Entrega"
"Shipping Information","Informações da Entrega"
"Shipping Method","Forma de Entrega"
"Shipping Method:","Forma de Entrega:"
"Shipping Refund","Valor Reembolsado"
"Shipping and Tracking Information","Informações de Entrega e Rastreamento"
"Shopping Cart","Carrinho de Compras"
"Signed Up From","Cadastrado Em"
"Sku","Sku"
"Some items have quantities exceeding allowed quantities. Please select a lower quantity to checkout.","Alguns itens excedem a quantidade permitida. Selecione uma quantidade menor para finalizar o pedido."
"Some of the products below do not have all the required options. Please remove them and add again with all the required options.","Alguns dos produtos abaixo não possuem todas as opções desejadas. Remova e adicione novamente com as opções disponíveis."
"Sorry, no quotes are available for this order at this time.","Nenhuma cotação disponível no momento."
"Source object is not specified.","Fonte do objeto não definido."
"Specified profile does not exist.","Perfil escolhido não existe."
"State/Province","Estado"
"Status","Status"
"Status:","Status:"
"Store Credit","Crédito na Loja"
"Submit Comment","Salvar Comentário"
"Submit Credit Memo","Salvar Reembolso"
"Submit Invoice","Salvar Fatura"
"Submit Order","Salvar Pedido"
"Submit Shipment","Salvar Entrega"
"Subscribe to Newsletter","Assinar Newsletter"
"Subscribe to Order Status","Assinar para Status do Pedido"
"Subtotal","Subtotal"
"Subtotal after discount.","Subtotal depois do desconto."
"Subtotal:","Subtotal:"
"Suspected Fraud","Suspeita de Fraude"
"Suspend","Suspender"
"Suspended","Suspendido"
"TAX/VAT Number","TAX/VAT Número"
"Tax","Taxa"
"Tax Amount","Valor da Taxa"
"Tax Percent","Percentual da Taxa"
"Telephone","Telefone"
"The Order State ""%s"" must not be set manually.","O estado do pedido ""%s"" precisa ser informado manualmente."
"The item %s (SKU %s) doesn\'t exist in the catalog anymore","O item %s (SKU %s) não existe mais no catálogo"
"The address total model should be extended from Mage_Sales_Model_Quote_Address_Total_Abstract.","O modelo de endereço total precisa estender de Mage_Sales_Model_Quote_Address_Total_Abstract."
"The billing agreement ""%s"" has been canceled.","O termo de cobrança ""%s"" foi cancelado."
"The billing agreement ""%s"" has been created.","O termo de cobrança ""%s"" foi criado."
"The coupon code has been accepted.","O código do cupom foi aceito."
"The message has been sent.","A mensagem foi enviada."
"The message was sent.","A mensagem foi enviada."
"The order email has been sent.","O e-mail do pedido foi enviado."
"The order has been cancelled.","O pedido foi cancelado."
"The order has been created.","O pedido foi criado."
"The order has been put on hold.","O pedido foi colocado em espera."
"The order has been released from holding status.","O pedido foi liberado do estado de espera."
"The order has not been cancelled.","O pedido não foi cancelado."
"The order was not put on hold.","O pedido não foi colocado em espera."
"The order was not unheld.","O pedido não foi liberado."
"The order was placed using %s","O pedido foi feito usando %s"
"The order(s) cannot be canceled","O pedido(s) não pode ser cancelado"
"The payment has been accepted.","O pagamento foi aceito."
"The payment has been denied.","O pagamento foi negado."
"The payment has been voided.","O pagamento foi anulado."
"The profile has been updated.","O perfil foi atualizado."
"The profile has no changes.","O perfil não foi alterado."
"The profile state has been updated.","A situação do perfil foi atualizada."
"The requested Payment Method is not available.","O retorno do Método de Pagamento não está disponível."
"The transaction ""%s"" (%s) is already closed.","A transação ""%s"" (%s) já foi encerrada."
"The transaction ""%s"" cannot be captured yet.","A transação ""%s"" ainda não pode ser capturada."
"There are no billing agreements yet.","Ainda não há termos de cobrança."
"There are no printable documents related to selected orders","Não foi possível imprimir nenhum documento relacionado aos pedidos selecionados"
"There is no need to approve this payment.","Não é necessário aprovar este pagamento."
"There is no need to deny this payment.","Não é necessário recusar este pagamento."
"There is no update for the payment.","Não há atualizações para este pagamento."
"This message will be shown in shopping cart when subtotal after discount less than minimum amount","Esta mensagem será mostrada no carrinho de compras quando o subtotal depois desconto menor que o valor mínimo"
"This operation requires an existing transaction object.","Esta operação requer um objeto de transação existente."
"This order contains (%s) items and therefore cannot be edited through the admin interface at this time, if you wish to continue editing the (%s) items will be removed, the order will be cancelled and a new order will be placed","Este pedido possui (%s) itens que não podem ser editados pela interface de administrador neste momento, se você deseja continuar editando os (%s) itens serão removidos, o pedido será cancelado e um novo pedido será criado no lugar deste"
"This order no longer exists.","Este pedido não existe mais."
"This profile state cannot be changed to ""%s"".","A situação do perfil não pode ser alterada para ""%s""."
"This will create an offline refund. To create an online refund, open an invoice and create credit memo for it. Do you wish to proceed?","Isto irá criar um reembolso offline. Para criar um reembolso online, abra uma fatura e crie um reembolso. Deseja continuar?"
"Tier Pricing","Faixa de Preços"
"Title","Título"
"To","Para"
"To Name","Para Nome"
"To:","Para:"
"Total","Total"
"Total %d product(s)","Total %d produto(s)"
"Total (ex)","Total (ex)"
"Total (inc)","Total (inc)"
"Total Due","Total Devido"
"Total Invoiced","Total Faturado"
"Total Invoiced Paid","Total Faturado Pagamento"
"Total Invoiced VS Paid Report","Total Faturado VS Relatório Pagamento"
"Total Invoiced not Paid","Total Faturado não Pago"
"Total Ordered Report","Total Relatório Pedido"
"Total Paid","Total Pago"
"Total Qty","Quantidade"
"Total Refund","Total Reembolsar"
"Total Refunded","Total Reembolsado"
"Total Refunded Report","Total Relatório Reembolso"
"Total Sales Shipping","Total Envio de Vendas"
"Total Shipped Report","Total Relatório de Entregas"
"Total Shipping","Total Envio"
"Total Shipping Charges","Custos de Entrega"
"Total Tax","Total Taxa"
"Track Order","Rastrear Pedido"
"Track This Shipment","Rastrear esta entrega"
"Track Your Order","Rastrear seu pedido"
"Track all shipment(s)","Rastrear todas as entregas"
"Track all shipments","Rastrear todas as entregas"
"Tracking","Rastreador"
"Tracking Number","Número do Rastreador"
"Tracking Number(s):","Número(s) de Rastreador(es):"
"Transaction ""%s"" was already processed.","Transação ""%s"" já foi processada."
"Transaction ID","ID da Transação"
"Transaction ID must not be empty.","ID da transação precisa ser preenchida."
"Transaction ID: ""%s"".","ID da Transação: ""%s""."
"Transaction Type","Tipo da Transação"
"Transactions","Transações"
"Trial ","Provação"
"Trial Payment","Provação de Pagamento"
"Trial Period","Período de Provação"
"Trial period payment","Período de provação de pagamento"
"Unhold","Liberar"
"Unhold action is not available.","Ação Liberar não está disponível."
"Unhold order","Liberar Pedido"
"Unknown State","Estado Desconhecido"
"Unknown Status","Status Desconhecido"
"Unsupported transaction type ""%s"".","Tipo de transação não suportada ""%s""."
"Update Changes","Atualizar Alterações"
"Update Items and Qty\'s","Atualizar Itens e Quantidades"
"Update Qty\'s","Atualizar Qtd\'s"
"Update Qty's","Atualizar Qtd's"
"Updated At","Atualizado Em"
"Updated:","Atualizado:"
"Use Aggregated Data (beta)","Usar Informações Agregadas (beta)"
"Validate Each Address Separately in Multi-address Checkout","Validar cada endereço separadamente ao finalizar pedido com vários endereços"
"Value","Valor"
"View","Exibir"
"View All","Ver Todos"
"View Order","Detalhes"
"Visible on Frontend","Visível no Frontend"
"Void","Retorno"
"Void invoice","Devolver fatura"
"Voided authorization.","Devolução autorizada."
"Website","Website"
"Whether buyer can define the date when billing for the profile begins.","Cada comprador pode definir a data quando a cobrança para seu perfil começa."
"Wishlist","Favoritos"
"Wrong billing agreement ID specified.","ID de termo de cobrança especificado com erro."
"Wrong state: ""%s"".","Estado errado: ""%s""."
"Yes","Sim"
"You have placed no orders.","Você não possui pedidos."
"You will be redirected to the payment system website.","Você será redirecionado para o sistema de pagamento do site."
"Your credit card will be charged for","Seu cartão de crédito será alterado para"
"ZIP/Post Code","Cep"
"the credit memo email is not sent","O e-mail de estorno não foi enviado"
"the credit memo email was sent","O e-mail de estorno foi enviado"
"the invoice email is not sent","O e-mail de fatura não foi enviado"
"the invoice email was sent","O e-mail de fatura foi enviado"
"the order confirmation email is not sent","O e-mail de confirmação de pedido não foi enviado"
"the order confirmation email was sent","O e-mail de confirmação do pedido foi enviado"
"the shipment email is not sent","O e-mail de entrega não foi enviado"
"the shipment email was sent","O e-mail de entrega foi enviado"
"separate by "",""","separado por "","""
